City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI
Delhi,01-05-2020,170.21,257.94,29.99,48.25,54.3,47.94,1.23,9.59,30.21,354
Delhi,01-06-2020,159.64,247.47,35.49,51.19,60.14,47.01,1.27,11.34,21.99,335
Delhi,01-07-2020,120.31,176.22,24.08,44.9,46.56,43.53,1.18,12.74,22.82,285
Delhi,01-08-2020,117.98,145.85,26.65,38.64,45.09,44.73,1.13,8.67,17.63,281
Delhi,01-09-2020,89.26,132.06,14.71,32.3,31.03,36.87,0.89,7.28,22,231
Delhi,01-10-2020,130.82,203.54,27.73,45.12,50.71,37.73,1.3,9.44,27.25,255
Delhi,01-11-2020,151.1,245.62,43.83,53.28,69.66,40.97,1.54,11.65,30.98,309
Delhi,01-12-2020,207.23,325.36,90.44,59.91,113.97,48.65,2.26,12.35,32.47,352
Delhi,1/13/2020,218.98,329.77,61.38,55.04,84.22,53.64,2.11,11.59,27.98,381
Delhi,1/14/2020,115.62,163.67,21.19,38.08,40.99,46.34,1.16,9.24,21.62,314
Delhi,1/15/2020,111.57,179.08,29.61,47.45,54.26,41.76,1.17,10.68,26.19,241
Delhi,1/16/2020,139.06,197.9,28.99,44.21,51.19,43.54,1.11,10.44,18.63,286
Delhi,1/17/2020,107.65,152.98,31.58,36.19,49.2,40.15,1.14,9.69,18.97,287
Delhi,1/18/2020,125.3,198.24,39.64,43.78,60.8,39.56,1.32,9.65,19.93,262
Delhi,1/19/2020,125.04,187.93,18.6,34.18,36.38,38.38,0.96,8.69,25.86,290
Delhi,1/20/2020,142.18,225.67,30.68,38.21,49.07,39.27,1.39,9.65,24.64,282
Delhi,1/21/2020,222.81,348.45,63.49,48.18,83.32,48.02,1.93,12.24,27.6,359
Delhi,1/22/2020,198.88,296.98,66,44.3,82.89,45.17,1.9,10.95,24.63,378
Delhi,1/23/2020,74.45,137.61,15.4,35.26,33.47,36.32,0.79,8.71,27.73,273
Delhi,1/24/2020,79.83,151.81,23.68,44,45.88,34.23,0.99,10.73,30.53,155
Delhi,1/25/2020,136.72,240.57,58.83,56.31,84.2,41.37,1.48,12.36,26.8,251
Delhi,1/26/2020,201.2,309.09,74.63,50.94,95.06,48.8,2.09,12.81,32.7,349
Delhi,1/27/2020,209.97,330.91,89.41,67.09,116.25,53.66,2.19,14.72,26.6,365
Delhi,1/28/2020,104.45,149.12,17.85,42.01,37.97,42.76,1.26,11.12,23.29,302
Delhi,1/29/2020,77.95,134.17,30.9,42.24,48.65,38.01,1.24,9.85,23.96,218
Delhi,1/30/2020,91.56,168.43,30.79,45.04,50.9,36.77,1.08,10.06,24.23,195
Delhi,1/31/2020,92.04,170.33,31.8,47.35,53.46,34.03,1.1,9.9,24.36,203
Delhi,02-01-2020,112.13,201.19,49.25,44.25,67.5,35.95,1.26,10.02,29.22,244
Delhi,02-02-2020,120.86,200.9,33.12,45.28,54.17,36.46,1.2,10.32,29.69,254
Delhi,02-03-2020,138.5,243.43,50.47,53.71,73.96,37.5,1.51,11.4,33.94,297
Delhi,02-04-2020,188.42,340.56,92.85,64.8,115.76,43.09,2.21,15.26,41,336
Delhi,02-05-2020,150.08,255.41,41.58,53.35,67.5,40.07,1.3,13.31,32.03,344
Delhi,02-06-2020,118.57,205.43,33.37,51.82,60.54,36.16,1.18,12.08,33.75,277
Delhi,02-07-2020,150.15,253.82,64.24,58.46,88.53,38.38,1.51,14.21,34.75,307
Delhi,02-08-2020,149.67,238.17,30.62,47.55,54.41,40.72,1.16,14.39,35.72,315
Delhi,02-09-2020,151.43,247.62,35.28,50.75,60.36,40.04,1.29,14.64,36.29,310
Delhi,02-10-2020,174.4,292.44,56.93,56.48,82.69,39.99,1.61,14.83,31.92,328
Delhi,02-11-2020,176.57,306.12,83.94,60.12,107.57,39.73,1.89,14.37,37.22,347
Delhi,02-12-2020,172.12,295.05,38.78,55.96,64.65,40.92,1.29,16.24,37.86,343
Delhi,2/13/2020,95.72,179.78,15.54,41.59,37.63,36.91,0.95,16.49,36.8,279
Delhi,2/14/2020,73.84,172.28,12.35,34.6,30.48,34.06,0.82,13.53,43.62,186
Delhi,2/15/2020,83.07,174.78,18.16,44.57,41.54,32.48,0.91,17.59,42.21,174
Delhi,2/16/2020,132.63,237.81,42.02,57.15,70.95,38.77,1.38,19.61,40.01,254
Delhi,2/17/2020,158.69,282.84,61.48,61.17,88.49,42.77,1.61,18.85,38.6,323
Delhi,2/18/2020,125.53,238.91,39.22,59.91,67.21,37.01,1.39,23.01,42.7,292
Delhi,2/19/2020,138.46,286.39,87.96,59.9,111.77,44.11,2,20.13,44.29,300
Delhi,2/20/2020,98.84,223.69,10.13,44.05,32.65,39.61,0.99,14.91,55.32,253
Delhi,2/21/2020,53.11,85.49,8.84,33.27,26.24,35.81,0.83,10.45,39.58,170
Delhi,2/22/2020,63.62,123.44,29.86,41.23,50.12,33.46,1.2,13.38,32.03,104
Delhi,2/23/2020,105.71,182.2,41.97,42.24,61.5,38.33,1.26,14.3,35.15,221
Delhi,2/24/2020,70.59,145.05,29.23,44.2,51.6,33.19,1.02,15.94,33.36,169
Delhi,2/25/2020,127.75,224.02,27.87,46.76,52.38,39.61,1.22,18.24,35.32,244
Delhi,2/26/2020,141.81,258.62,56.86,50.67,78.58,42.7,1.54,17.61,38.64,303
Delhi,2/27/2020,107.28,203.77,22.85,46.15,46.13,43.64,1.23,14.7,36.36,270
Delhi,2/28/2020,83.48,161.36,8.21,33.92,26.32,41.44,0.97,11.55,41.53,214
Delhi,2/29/2020,60.01,115.82,9.66,33.98,27.57,34.88,0.83,12.05,37.35,144
Delhi,03-01-2020,42.83,91.88,20.57,40.73,41.36,31.4,0.97,12.19,39.84,105
Delhi,03-02-2020,99.34,203.51,64.58,50.23,85.92,39.78,1.58,15.81,36.64,192
Delhi,03-03-2020,86.26,188.73,50.52,46.6,71.98,37.02,1.22,15.48,32.39,226
Delhi,03-04-2020,82.9,193.79,40.18,45.62,60.78,37.32,1.1,16.22,41.77,200
Delhi,03-05-2020,31.43,67.5,11.78,32.97,28.54,32.27,0.81,11.32,36.98,112
Delhi,03-06-2020,21.32,38.5,12.55,33.71,29.75,29.56,0.87,10.42,33.52,82
Delhi,03-07-2020,40.96,85.45,17.41,35.53,34.85,29.01,0.82,11.84,35.47,77
Delhi,03-08-2020,72.1,140.22,45.65,37.14,61.74,31.51,1.11,12.61,34.59,156
Delhi,03-09-2020,58.04,133.75,18.86,32.29,34.79,29.29,0.75,13.33,34.54,138
Delhi,03-10-2020,84.35,160.91,14.46,30.22,29.74,30.99,0.84,17.21,47.66,186
Delhi,03-11-2020,55.19,112.57,10.1,29.76,24.99,32.88,0.76,13.82,42.36,128
Delhi,03-12-2020,56.92,155.18,21.91,36.74,39.57,35.31,0.94,13.68,34.27,125
Delhi,3/13/2020,68.72,209.02,29.31,40.53,49,31.36,0.87,15.42,37.42,170
Delhi,3/14/2020,39.41,85.26,14.67,34.59,32.7,34.29,0.76,11.59,29.17,131
Delhi,3/15/2020,60.99,124.24,26.33,41.09,46.69,31.09,0.9,13.92,37.25,124
Delhi,3/16/2020,61.61,144.37,21.37,41.52,44.12,31.07,0.89,14.8,38.38,148
Delhi,3/17/2020,69.7,160.15,26.05,43.5,48.87,32.31,1,15.06,40.59,164
Delhi,3/18/2020,68.93,162.56,29.29,45.86,53.31,32.99,1.07,14.93,41.73,162
Delhi,3/19/2020,90.62,195.15,37.81,45.67,59.24,36.15,1.14,17.66,43.16,191
Delhi,3/20/2020,90.31,200.79,30.21,51.26,55.88,34.3,1.24,19.71,48.23,209
Delhi,3/21/2020,82.39,184.81,31.58,46.04,54.04,36.61,1.18,18.55,43.19,205
Delhi,3/22/2020,78.61,134.46,14.49,29.85,30.31,32.61,0.92,16.63,47.67,198
Delhi,3/23/2020,54.26,100.55,11.75,25.96,25.31,30.31,0.78,15.17,46.48,127
Delhi,3/24/2020,55.85,103.62,12.3,27.07,26.48,31.91,0.81,15.81,38.23,124
Delhi,3/25/2020,37.87,68.03,13.09,21.11,22.57,34.43,0.68,11.49,32.11,92
Delhi,3/26/2020,45.69,75.81,9.02,16.58,17.41,33.68,0.58,12.82,30.59,93
Delhi,3/27/2020,26.89,45.48,8.34,15.32,15.89,27.4,0.53,11.04,27.38,76
Delhi,3/28/2020,21.23,34.15,9.87,17.52,18.34,25.22,0.54,10.28,25.06,51
Delhi,3/29/2020,27.59,55.75,8.74,16.6,16.42,23.98,0.52,10.39,35.75,64
Delhi,3/30/2020,35.08,64.66,8.29,17.52,16.62,23.21,0.58,12.47,40.26,74
Delhi,3/31/2020,35.31,67.01,9.36,18.03,18.01,26.5,0.56,12.33,40.96,81
Delhi,04-01-2020,32.88,65.84,10.4,19.17,19.26,26.73,0.62,13,35.06,80
Delhi,04-02-2020,28.51,61.06,9.91,17.18,17.72,22.22,0.6,10.84,39.47,78
Delhi,04-03-2020,31.36,62.69,9.29,20.07,19.33,21.54,0.61,11.99,46.82,84
Delhi,04-04-2020,40.79,77.64,10.07,22.38,21.19,23.06,0.68,12.59,41.26,90
Delhi,04-05-2020,51.79,96.88,10.99,24.42,22.78,25.14,0.81,16.03,44.55,103
Delhi,04-06-2020,59.91,114.88,11.05,24.37,22.68,26.41,0.81,15.59,44.16,134
Delhi,04-07-2020,33.12,94.02,8.5,19.27,17.38,25.53,0.6,13.46,42.65,100
Delhi,04-08-2020,29.7,79.04,8.38,18.56,16.51,23.41,0.56,12.85,45.8,91
Delhi,04-09-2020,36.13,76.32,8.49,21.37,18.16,23.84,0.66,14.2,48.34,89
Delhi,04-10-2020,57.67,112.93,9.8,27.12,23.3,27.71,0.81,16.32,40.36,111
Delhi,04-11-2020,53.03,118.1,9.54,23.64,21.9,28.33,0.83,18.38,49.51,126
Delhi,04-12-2020,38.57,92.7,5.48,17.59,14.66,26.99,0.67,15.7,50.15,102
Delhi,4/13/2020,60.6,136.77,7.16,23.4,19.83,27.95,0.83,19.86,41.07,119
Delhi,4/14/2020,58.22,144.7,8.83,25.71,22.96,28.76,0.93,17.38,40.74,134
Delhi,4/15/2020,58.31,190.98,10.37,24.55,24.05,28.36,0.93,14.89,38.22,152
Delhi,4/16/2020,69.8,191.17,11.86,25.01,25.66,30.36,0.94,19.42,41.87,172
Delhi,4/17/2020,26.93,89.58,8.12,15.83,16.95,26.06,0.64,14.08,53.53,123
Delhi,4/18/2020,29.09,102.53,8.45,15.45,17.02,27.18,0.68,12.63,49.14,102
Delhi,4/19/2020,35.49,73.86,10.13,19.72,20.82,29.94,0.71,13.17,40.53,95
Delhi,4/20/2020,52.86,113.25,12.38,24.56,25.55,31.57,1.02,15.06,32.67,115
Delhi,4/21/2020,37.17,87.27,8.89,19.64,19.57,29.75,0.82,15.36,48.56,102
Delhi,4/22/2020,58.25,130.99,10.78,24.79,24.17,29.39,0.86,17.34,46.94,122
Delhi,4/23/2020,54.71,127.82,9.42,24.83,22.92,30.02,0.91,17.39,43.99,129
Delhi,4/24/2020,65.91,138.46,11,25.62,24.87,32.62,0.99,18.62,47.98,143
Delhi,4/25/2020,33.09,85.83,9.6,18.68,19.91,28.65,0.75,12.76,54.53,121
Delhi,4/26/2020,40.24,117.1,8.42,17.45,17.77,31.61,0.77,16.21,47.16,119
Delhi,4/27/2020,27.18,53.02,8.28,14.8,16.38,29.94,0.76,15.59,53.43,98
Delhi,4/28/2020,41.75,80.36,10.32,17.35,20.03,28.6,0.86,17.6,58.96,105
Delhi,4/29/2020,55.18,114.91,12.66,20.11,22.66,28.86,0.91,19.08,58.57,123
Delhi,4/30/2020,49.96,115.63,12.73,17.61,20.45,32.99,0.84,17.42,59.55,128
Delhi,05-01-2020,61.04,143.11,11.8,18.46,20.45,36.43,0.89,17.52,56.81,140
Delhi,05-02-2020,34.67,107.36,12.81,14.36,19.49,33.93,0.76,13,60.45,127
Delhi,05-03-2020,32.56,83.02,12.72,15.14,21.57,32.48,0.68,11.94,49.04,110
Delhi,05-04-2020,26.63,60.59,12.86,16.95,20.79,31.35,0.72,11.92,50.56,92
Delhi,05-05-2020,56.24,115.91,13.93,21.36,24.06,30.86,0.87,16.4,52.12,117
Delhi,05-06-2020,58.44,169.61,13.75,21.88,25.58,29.53,0.89,15.78,53.95,139
Delhi,05-07-2020,36.02,88.35,10.31,17.97,18.92,25.51,0.73,13.6,73.11,140
Delhi,05-08-2020,51.09,120.82,10.02,21.66,20.69,27.98,0.83,13.82,74.28,138
Delhi,05-09-2020,54.18,126.9,9.47,17.65,19.17,30.14,0.85,13.33,76.32,142
Delhi,05-10-2020,44.3,110.39,5.21,16.46,14.47,28.71,0.74,12.02,63.71,127
Delhi,05-11-2020,43.26,93.49,4.8,19.53,15.6,28.13,0.76,12.66,64.6,113
Delhi,05-12-2020,43.19,94.4,4.42,18.49,14.62,29.43,0.75,13.84,64.1,122
Delhi,5/13/2020,68.8,159.2,5.09,21.34,16.74,32.29,0.9,15.41,52.2,132
Delhi,5/14/2020,56.17,126.53,9.04,25.12,21.86,30.82,0.89,12.92,50.22,154
Delhi,5/15/2020,47.44,101.93,6.76,23.45,18.9,27.39,0.84,13.71,53.08,125
Delhi,5/16/2020,81.87,151.8,6.11,26.17,19.89,27.62,0.99,16.19,63.12,175
Delhi,5/17/2020,98.63,187.24,9.24,31.96,26.01,28.76,1.06,20.19,59.79,202
Delhi,5/18/2020,101.02,192.68,11.31,34.76,29.28,28.97,1.12,22.11,53.55,222
Delhi,5/19/2020,106.63,208.65,16.68,42.67,38.49,30.58,1.31,20.41,57.05,238
Delhi,5/20/2020,67.8,155.41,8.79,32.8,25.93,28.73,1.03,18.96,62.34,196
Delhi,5/21/2020,55.92,163.77,9.67,31.36,25.81,25.55,1.09,18.99,62.56,149
Delhi,5/22/2020,94.37,213.47,17.16,45.36,40.17,28.56,1.31,26.05,55.45,199
Delhi,5/23/2020,74.92,209.49,16.74,42.43,37.85,28.82,1.16,17.05,41.87,202
Delhi,5/24/2020,55.37,179.3,8.13,27.35,21.76,26.54,0.87,17.11,53.31,174
Delhi,5/25/2020,61.46,162.41,9.3,30.92,25,27.22,0.94,21.3,54.74,157
Delhi,5/26/2020,55.38,190.11,19.09,37.79,37.41,27.06,1.1,16.82,38.73,153
Delhi,5/27/2020,43.22,161.76,7.58,26.95,21.37,25.79,0.83,14.49,66.77,156
Delhi,5/28/2020,39.07,229.55,4.89,17.1,13.26,29.02,0.8,11.68,55.92,174
Delhi,5/29/2020,24.62,66.66,5.14,19.02,14.69,32.19,0.77,9.95,47.48,129
Delhi,5/30/2020,23.09,53.19,5.04,18.51,14.11,36.19,0.84,9.95,50.29,84
Delhi,5/31/2020,21.51,40.43,5.02,17.05,13.15,34.91,0.84,9.06,42.29,80
Delhi,06-01-2020,41.05,80.47,5.87,22.99,17.6,35,0.96,14.02,50.57,100
Delhi,06-02-2020,45.9,98.32,7.25,24.78,19.94,35.78,0.92,12.71,50.06,123
Delhi,06-03-2020,50.62,114.01,7.07,28.02,21.64,36.05,0.9,15.91,52.16,123
Delhi,06-04-2020,68.24,143.79,11.87,34.11,29.57,38.85,1.09,17.97,39.14,144
Delhi,06-05-2020,42.43,87.05,7.6,25.87,20.45,35.51,0.87,12.46,44.83,126
Delhi,06-06-2020,35.14,80.49,5.85,21.25,16.37,31.81,0.82,10.69,51.46,102
Delhi,06-07-2020,39.99,91.17,6.5,22.65,17.92,30.79,0.86,11.89,45.4,104
Delhi,06-08-2020,46.9,103.27,7.94,25.81,21.44,31.81,0.94,15.78,51.77,112
Delhi,06-09-2020,64.77,148.67,11.04,32.01,28.36,33.83,1.01,15.06,49.14,138
Delhi,06-10-2020,58.9,156.29,16.38,34.31,35.09,33.27,1.03,14.12,40.8,154
Delhi,06-11-2020,54.69,134.36,12.37,30.94,30,36.54,0.91,12.74,40.63,142
Delhi,06-12-2020,64,152.7,12.41,30.05,29.74,38.64,1.06,12.9,43.37,152
Delhi,6/13/2020,52.36,129.33,8.9,25.46,22.93,36.62,0.95,10.59,34.95,132
Delhi,6/14/2020,71.08,150.28,8.19,26.01,22.01,40,1.04,13.57,38.86,147
Delhi,6/15/2020,48.69,120.23,7.8,25.95,21.79,35.38,0.88,12.57,48.39,130
Delhi,6/16/2020,39.87,107.99,7.35,24.58,19.98,32.62,0.88,12.08,51.4,126
Delhi,6/17/2020,34.35,92.58,5.47,16.94,14.73,29.4,0.78,10.84,48.72,110
Delhi,6/18/2020,36.84,100.62,6.02,18.32,15.69,28.68,0.82,12.19,47.98,107
Delhi,6/19/2020,57.6,205.56,6.58,17.78,15.57,27.96,0.86,11.98,40.95,132
Delhi,6/20/2020,35.96,108.73,6.53,20.37,17.92,26.38,0.8,10.98,36.24,158
Delhi,6/21/2020,39.7,95.63,7.21,23.7,19.89,28.84,0.85,11.71,33.92,105
Delhi,6/22/2020,39.47,77.48,5.67,20.61,17.46,34.32,0.91,11.08,42.76,104
Delhi,6/23/2020,29.02,64.12,6.22,16.39,15.33,33.32,0.88,11.09,28.64,85
Delhi,6/24/2020,30.91,62.61,6.63,16.84,15.72,31.45,0.89,11.02,24.77,71
Delhi,6/25/2020,38.37,77.76,9.33,21.41,21.17,30.48,1.02,11.28,25.92,86
Delhi,6/26/2020,50.01,112.08,9.67,22.06,21.75,32.64,1.01,11.66,24.82,104
Delhi,6/27/2020,39.8,155.94,10.88,21.46,22.47,31.43,0.87,10.38,18.88,112
Delhi,6/28/2020,59.52,308.65,12.67,21.6,23.86,29.27,0.94,10.7,18.05,196
Delhi,6/29/2020,44.86,184.12,10.5,21.57,21.94,27.97,0.88,11.58,26.61,233
Delhi,6/30/2020,39.8,91.98,5.99,17.96,15.44,28.48,0.84,10.51,37.29,114
Delhi,07-01-2020,54.01,128.66,6.33,21.05,16.81,29.06,0.97,11.15,29.73,101
